GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSG00000155959	4.093773	0.9847405	1.545921	0.8178705	0	0	0	10.88234	0	1.929173
ENSG00000014138	0.4672624	0.9425137	0	1.641336	2.863737	0	6.953052	4.340267	18.48242	0
ENSG00000104805	0	0.5337574	25.09519	0	0	0.4022697	0	0	1.008642	0
ENSG00000151164	0.05951944	0	0	1.917323	4.413924	0	0.07383153	0	3.552885	3.016993
ENSG00000144730	5.359188	5.822324	5.453228	0.02371838	0	0	0	0	0	9.949301
ENSG00000136146	0.4838552	0	0	0	1.557749	0	1.351634	6.234612	0.03374842	18.62568
ENSG00000137547	4.903631	12.84946	0.5708495	0.4826676	4.902706	0	0.05476053	0	1.09523	0.7171171
ENSG00000136758	0	6.344154	34.11832	0.4099153	3.058105	0	0	0	0.5978374	0
ENSG00000149823	0	0.2085426	7.85623	0	0	8.15	36.31704	18.80691	0	0.2094202
ENSG00000163605	49.94923	0.04660721	0.6327018	60.62585	13.1358	94.33255	0	0	3.432071	0.09748945
ENSG00000181264	0	21.48345	0	0	0	41.79025	0	2.508507	0	0
ENSG00000058729	8.820194	0.6846594	0	1.688944	0	8.288907	5.650036	19.02829	13.48651	0
ENSG00000078674	4.999048	0.6273475	0.05721085	2.63452	0	0	0	0	0	0.1132972
ENSG00000184995	86.24565	9.492492	2.598384	0	0.19348	0	0	0	3.54025	0.4938054
ENSG00000154429	0.04423052	0	0	2.844559	0	0.06172512	8.762201	0	0.178029	0
ENSG00000199673	0.2228717	0	0	11.01272	1.167138	3.928272	0.4046227	0.2396149	12.84609	0
ENSG00000188641	5.767038	0.1391189	0	51.95354	0	1.248201	0.1516075	0	7.872617	0
ENSG00000117360	0	0	0.6291445	0	2.764613	10.39507	0	0	0	0
ENSG00000155393	0	0	0	0	0.803415	0.04136019	0	0.148301	0	0
ENSG00000198198	0.07707906	0	0	0	17.49494	1.367698	0	0	0.3460902	7.879192
ENSG00000132676	1.661505	12.61523	0.4433138	0.07816381	0.05224528	33.64387	10.85912	2.185892	0.5581402	10.85028
ENSG00000121766	0	0	0	0	4.290782	0	0.2044125	0	3.029718	0
ENSG00000166183	1.311548	0	0	0.1356719	0	15.75782	0	0	11.11164	0
ENSG00000162062	0	0	8.935627	11.72138	0.3063558	0	0	0.0997239	0	0
ENSG00000131374	0	0	0	0	0	0	0	0	0	0
ENSG00000103056	0	0	0	2.558903	7.859505	1.419449	0	4.476238	0	0
ENSG00000152133	0	6.829161	0	0	35.46729	0	0.5556868	0	4.207842	0.7043287
ENSG00000101624	3.075823	3.941251	0.5743995	0.1875452	0	0	10.23162	8.120967	0	0
ENSG00000182645	0	5.070284	1.247215	7.699863	0.1566601	0	2.097471	0	0	0.3176479
ENSG00000169857	0.180812	0	0	0.5541004	0.09067432	27.91294	2.237798	0	0	0
ENSG00000182795	4.034244	1.646459	0	6.211835	0	1.168329	0.07016227	0.04838443	0	0.08611198
ENSG00000185442	0	39.90242	11.65754	6.170796	0.46606	0.1011616	0	0	23.86996	0
ENSG00000065057	0	36.71669	0	0	3.82405	0	68.79405	1.271531	0.06844397	52.10911
ENSG00000115541	0	0	0	0.1287442	0	0	0	124.3932	7.642924	0
ENSG00000154945	0	0	0	0.2022474	0	0.780369	5.126976	0	0.06404664	0.6092767
ENSG00000001497	0	1.253812	0.04181758	0.1640261	59.37191	0.2823089	0	1.011172	1.369126	0
ENSG00000168016	3.806626	0.3632931	0	0.04245154	19.10776	0	0.2885918	2.644555	0	0.2078232
ENSG00000117410	2.478795	0	0	35.37658	0.2536215	0	2.586228	0	0	0.4843198
ENSG00000204018	21.52936	0.1536909	0.05023346	3.286582	27.89081	0.06603364	14.56222	0	0	20.37229
ENSG00000069482	54.50178	0.1210115	0.501292	0	0	0.1334426	0	3.121147	0	21.32883
ENSG00000183530	0	0.0578295	10.80569	64.47115	0	0.9639667	28.85161	0	0	14.18267
ENSG00000173627	0	0	103.9218	0	1.186943	105.235	0	58.3651	1.883022	1.510741
ENSG00000163159	0	0.577029	0.6985993	0	61.53591	0.3941105	0	3.269334	0	0.9141807
ENSG00000214160	0.5754234	6.638581	0	0	0.1019998	2.673512	0	19.43925	0	0.1850164
ENSG00000166448	0	0.8032975	0	0	9.261678	4.908865	0.5997761	5.910102	0	0
ENSG00000109920	6.220667	0.03190211	5.614866	0	3.919565	0.6791839	4.538146	0.02647227	2.447469	0
ENSG00000130347	5.268819	0	0	0.5637701	7.478728	0	0	0	0.5697562	2.562012
ENSG00000126775	0.411758	0	0	0	0	0	0	0	0.09346257	0.05786384
ENSG00000164675	0	0	7.235921	8.128185	18.4258	0	4.564515	0	0	0
ENSG00000165632	0	0	0	0.04949666	0.1532264	5.476142	4.336383	0	0	0
ENSG00000088854	0	0.2635829	1.944497	0	0.284291	0	32.20473	0	0	0
ENSG00000201457	0	0	2.667688	0.09410784	0	0.4223069	0	7.66011	17.83222	0
ENSG00000204262	0	2.083548	0.6879148	0	0	8.87244	2.51445	0.1045765	0	0
ENSG00000111906	0	11.16093	0	5.708189	0.05596937	0	1.124969	0.03102814	0	0.178899
ENSG00000115946	0	0	55.81485	0	6.284721	0	0	0.04335568	0.09355025	0
ENSG00000163472	0	3.479459	5.57218	0	0	0.5020293	0.1490708	0	0	0
ENSG00000142655	8.546481	0	0	0	0.165426	0	0.2971221	0.2122608	0.7952962	0
ENSG00000180336	0	0	0	3.494938	0.1081699	0	0.1027881	0	0	0
ENSG00000105583	0	0.9338739	0.51253	0	0.9033397	9.560631	25.35046	0	0	0
ENSG00000138823	29.17977	1.547667	25.05935	0	0.06011985	0	0	0	0	262.2127
ENSG00000140319	0.06820312	3.617728	0.03770985	4.465502	0	0.0449691	0	3.162716	2.29958	0.8596483
ENSG00000213977	0	0	0	0.0231741	0.1596642	3.871815	0	10.83528	59.11758	28.98226
ENSG00000137364	25.42294	0	7.152216	0	0	0	0	91.1727	0	0
ENSG00000158411	0	0	0	0	0	0.2442118	0	0	0	0
ENSG00000122435	0.07473786	23.17624	0	0	9.43808	0	0	0	0	0
ENSG00000176261	10.16465	62.7831	0.03043772	0.5829324	0.06838239	0	5.562615	0	0.09712377	2.226674
ENSG00000198954	0.1085636	7.510182	0	4.0532	7.622464	6.458192	0.3772726	0	0	0.7004367
ENSG00000144029	0.2125741	18.9635	0.1529377	0.5509698	0	0	0.9621276	0	0.1654064	0
ENSG00000022840	0.06371621	4.192452	0	0	10.34139	0.6408145	1.204453	0	0	0
ENSG00000196227	12.18131	0.05005685	0.2985424	0.170956	0.0300037	0	2.382383	8.996909	6.283894	0.2689883
ENSG00000100605	286.1931	1.657394	0	0	0	0	0.06911364	8.543236	0	0.5144326
ENSG00000165424	0.2720134	0.05261719	0	0	0	2.269308	6.743834	0.08697297	1.879323	0
ENSG00000163507	0	2.483874	0	0.3405672	0.366011	0	11.37091	0	10.85629	5.823684
ENSG00000242689	0.1799047	0	0	0	4.330058	0.7164036	0.1519121	0.3072545	3.12998	0
ENSG00000142102	5.893239	0	0.02441298	0	16.70652	4.13279	1.661892	0	0	0
ENSG00000198870	0	5.669156	0.2222582	0	2.751601	0.2840194	0	0.05114025	0.2835339	3.391554
ENSG00000163069	0	0.8568115	16.44991	39.09523	11.4519	0.1502594	0.3927659	2.185193	6.850382	17.7719
ENSG00000118785	0	19.61909	20.94074	0	0	0	8.981988	0	0	0.1576075
ENSG00000120697	0.1676722	0.7270411	3.254397	0.3120875	0.3610432	0	0	2.181021	0	0
ENSG00000140481	5.359936	0	0.3012216	0	0	0.02359378	4.217612	19.27376	0.1172055	0
ENSG00000169193	0	13.38694	16.72265	0.1863815	2.053722	0	0.2381791	0	2.873766	5.130145
ENSG00000137135	18.97768	0	49.20176	0.3509527	15.25277	10.8002	9.233418	0.2891284	10.27807	3.179608
ENSG00000134321	6.801203	29.60244	0.1632034	0	0	7.932856	0.1770068	0	0	3.56569
ENSG00000130713	1.240581	0.02321946	0	0.3335457	0.3243273	1.52738	0	0.7002712	1.577218	5.048145
ENSG00000118690	0.6563026	0	0	0.0903742	1.705021	0	31.53156	0	1.283964	0
ENSG00000120688	0.1332032	21.18012	0	2.630481	0	0.07429178	0	0	0	0
ENSG00000133316	0	0	0	3.750964	0	0.5241944	0	0	0.9018117	0.07713838
ENSG00000225614	0	0.1544312	0.2370762	0.5591636	6.227237	0	0.05000882	0	0.564482	1.546661
ENSG00000106591	3.626874	0.0936971	0	0	0	0	198.5836	0	1.984385	0.4682802
ENSG00000075240	1.395487	63.03742	1.784692	3.58434	0	0	0	0	0.1432678	0.27731
ENSG00000116984	0.06461855	0	0.1211695	4.145324	34.55075	0	0.7614702	0.2464622	0	0
ENSG00000162878	1.590544	0	0	4.401733	8.717795	3.024729	10.04058	0	36.03394	0
ENSG00000130396	0	0.3522186	5.679539	0	1.288884	0	0	2.465186	0.04690412	0
ENSG00000133943	0	0	0	11.72444	0.9878318	10.26723	5.195691	2.239264	0.172795	0
ENSG00000109674	0	0	3.481145	1.044077	0	3.814531	0	2.036301	0	0
ENSG00000142686	0	0	0.02930596	51.63552	0.9976492	0.9736668	0	0	0	0
ENSG00000205808	0.1525485	0.631116	8.796063	0	0	59.14446	160.0783	0.9329043	3.69897	0
ENSG00000166073	0	0	0	0.2509008	15.76872	13.50949	0.618802	0.1586758	3.103648	0
ENSG00000174917	0	0	0	0	9.10046	0.6885107	0	0.9285564	0	2.360024
ENSG00000174444	0.1572298	0	0	0	0	2.005891	0	0	0	11.46611
ENSG00000113946	0.445429	0	0	0.626522	0	0.03481935	0	0.8403201	0	3.243452
ENSG00000115828	0	0.4037437	14.69554	0.4052783	0	0.3503066	1.408087	0	0.05956731	11.75904
ENSG00000165259	0.8407634	0	0.06237646	7.461685	0	6.288897	0	0	0	62.93623
ENSG00000102984	0.1855357	3.458196	0.06868232	0.2169504	0.1248799	5.158344	1.557261	0	38.26912	0.9233324
ENSG00000158825	2.970706	0	0	0	0	0	0.2799779	17.96258	0	0.1220978
ENSG00000160207	13.5984	0	1.938291	0.1396199	13.36191	5.752314	0	0	0.3574208	0.0242579
ENSG00000146147	0	0	43.91397	0	0	0	0.2431045	1.253375	0	4.546217
ENSG00000239857	0	0	21.39099	8.392842	1.718625	0.1928088	7.227341	0.03161375	0	0.430864
ENSG00000184967	71.36708	25.34107	0.02545463	1.883565	41.33312	0.1350189	0	33.42865	0	0
ENSG00000134248	0.9516086	0	3.283611	0.1555427	64.09648	0.06239655	0.04751745	0.03519345	0.507642	0.02465621
ENSG00000198863	149.7027	0.2141918	0.09140227	0	2.167865	0.02462194	2.718716	0.196515	0	7.063037
ENSG00000151611	0	0	0	0	3.824839	129.773	2.585754	0.9336581	5.257377	0.4087705
ENSG00000132423	12.70481	0	0	47.55203	4.373261	0	0	0.3256598	0.04148005	0
ENSG00000184445	0.940512	0	1.580948	0.2867589	0	0	0.694439	0	0	0.1002564
ENSG00000153044	27.28657	0	4.81926	0.07365773	21.28405	0	0.1567544	2.470509	0	0
ENSG00000163833	1.453868	0.6996524	0.8387573	0	0	1.354251	16.22657	0	0	6.836654
ENSG00000113716	0.4312555	10.94997	21.38006	0	0	165.3504	269.3101	8.195256	47.36347	0
ENSG00000134851	0	0.8781903	0.3184434	0	0	17.24753	4.21232	34.43805	0	0
ENSG00000165120	0	0.0402531	0	2.423062	0.07068871	0	0	0	0.360166	2.46986
ENSG00000114735	0.0668663	0	3.489932	6.668171	3.142535	13.6024	0	0	0	9.128498
ENSG00000154723	0	0	0.1366886	0	13.44415	8.431746	0	0	0	0
ENSG00000001631	17.8265	37.72649	0	0	3.102103	0	21.82698	0.02906366	0	0.9791091
ENSG00000153930	0	0	0	0.7801534	3.73107	19.70824	0	3.013443	0	6.631938
ENSG00000171476	9.355833	2.86276	4.751712	0	7.718326	0.4693918	0	0.7162215	0	0
ENSG00000108424	0.2708882	0	43.44331	4.013246	0.8322047	0	21.93831	0	1.739985	0
ENSG00000100664	0.4009021	0	0	0	6.957221	0	0	0.2325626	0	1.73335
ENSG00000162814	5.536609	0	0	0	1.524467	7.459911	0	0	0	0
ENSG00000213672	0.1711003	0.100678	0.5226377	0	14.36373	0	0	0	0	3.873943
ENSG00000169607	0	0	2.617107	0	0	0	0	0	0.7446292	0.2138831
ENSG00000100078	50.4451	6.842714	0	0	0.1379506	9.103082	0	0.02625133	7.619997	1.053469
ENSG00000026751	0	0.06615912	1.097463	1.666559	85.08328	9.509675	5.71246	0.4353593	1.421818	0
ENSG00000189079	9.631597	0.1034527	6.299504	6.578679	0	17.84065	0.8644937	0	0	0.2036907
ENSG00000103021	0	0.1207491	16.95595	0.1414019	0.03297922	0	0.3179513	0.611549	0	0
ENSG00000156017	14.95347	0.2942135	1.334674	4.966923	0	0.2234664	0.09724516	0.731515	0.271731	0
ENSG00000082213	0	0.08874615	0.1613667	0	3.091412	0	19.45652	3.22463	0	11.07326
ENSG00000162592	1.335405	0	0	0	0.03668828	0.2971866	10.43552	0	10.6267	0.3923794
ENSG00000109944	0.8236407	0	0	0	0	0.04068744	10.00007	14.64274	1.50006	0
ENSG00000197713	0.107175	0	7.232404	0.2779797	14.92499	2.86879	22.55302	8.44444	0	0.05287882
ENSG00000183763	0	0	8.622941	0	0	0	0	24.7556	0	0
ENSG00000172613	0.3976258	5.312114	0.2649962	0	0.2473976	0	0.07138827	0.06486775	2.607039	0.1201231
ENSG00000125445	16.07776	0.9189561	9.726032	0.6709682	8.544572	0	1.837754	4.256174	0	0
ENSG00000103316	0.1061837	0	0	0	7.993388	6.213661	3.770586	1.228108	0	0
ENSG00000185621	0	0	0.02461693	0	0	10.17132	0.639988	0	0	0.0782431
ENSG00000067064	0.2315248	2.166519	0	63.86563	0	0	0	2.995267	3.379503	1.248415
ENSG00000198804	2.954272	0	0	10.57352	18.32963	0.3873788	0.4145145	0.8905265	0	0
ENSG00000146576	10.3324	0	0	0	0	0	0.06043909	0	4.655766	13.27929
ENSG00000207623	0	0	4.535025	23.85851	0.1162056	406.0393	0	45.73794	0	0
ENSG00000055044	5.197251	0	15.45641	2.490223	0.05799556	0	0	0	1.117287	0
ENSG00000144559	11.35809	9.712868	0	7.647432	0	0	0	0	0.1647368	39.67102
ENSG00000179168	0	0	0.2750753	0	0.1765416	0	0.3781896	10.97692	0	0
ENSG00000149311	1.454303	0	4.293527	0	0.3821952	6.09761	0	29.55023	0.4510086	0
ENSG00000077549	2.52064	0.1976891	0.05809114	2.28711	39.38815	0.1783797	0.3166188	1.290493	0	0
ENSG00000108342	0	0.193326	0	0.07581271	14.08491	0.3084892	0.1478512	0	5.714002	0
ENSG00000182534	0	0.1886942	0	0.6000008	0	0.9162836	0.4921773	0	0	0
ENSG00000142856	1.681327	40.67688	13.14003	0.2255709	2.365881	0.7087231	0	0.0264339	0	0.4998003
ENSG00000087111	0	56.05105	0	0	0	0	0	0.3893904	0.1722422	0
ENSG00000130826	39.51105	0	1.719547	1.716164	31.33957	0.08001479	1.402921	0	0	0
ENSG00000188959	0	0.9089218	11.34807	0	0	0.8725519	3.317973	3.935497	19.94247	0
ENSG00000180423	0	0	45.93438	0.2295343	1.626133	0.1199592	0	30.59534	0	1175.358
ENSG00000165264	4.274711	0	34.29848	0	0	0	0.1417202	0	0	0
ENSG00000003509	0	0	0	10.64033	0.2828591	3.215546	1.099056	0.2533413	378.0383	0
ENSG00000181544	1.308811	0	5.590834	0	0	48.30806	0.849064	43.46212	0.2013426	1.416823
ENSG00000177600	0	0.1430704	1.445021	0.3192174	0.08785472	2.189083	0	4.309616	0	2.112497
ENSG00000100764	0.04867748	0	0.07959313	0.09568183	0	0	0.05393389	3.026081	0	1.169555
ENSG00000107290	0.3974766	0.459045	0	30.99011	0	6.153269	17.02221	0	0.4975146	11.78056
ENSG00000182585	0.09424393	0	0.3753585	0.5264677	0.2825949	0	0	0	10.76972	6.99085
ENSG00000177370	0	0	0	0	0	36.66059	14.4257	0	0	0
ENSG00000103005	0	0	7.777565	0.03438885	0	0	263.8374	0	0	0
ENSG00000114650	10.96466	0.02586013	0	5.640006	0	0.09803328	0	0.5795362	3.353591	5.53466
ENSG00000173436	0.1050942	0.08432237	0	1.170163	0	0	0	1.79794	0	0
ENSG00000088888	0	1.779604	0	0.4922797	4.427894	0.4045793	0.6003246	0	0	0
ENSG00000148334	0.4758262	0.6687269	37.7857	0	1.246176	0	0.6340798	0.8322047	0	3.490936
ENSG00000134809	2.014225	1.16914	2.141661	0	0.3346581	0.2700377	31.86695	3.731805	0.1126793	1.874859
ENSG00000215712	2.300107	14.20966	0.5558606	10.82313	0	0.730685	15.02782	22.73343	0	0
ENSG00000163704	3.629542	0	1.824949	0	0	0.1930468	11.08031	2.914702	0.166523	2.945894
ENSG00000226288	6.810813	34.56746	0	0	16.94149	0.6842506	0.201124	107.0703	0	0
ENSG00000196511	3.123605	40.20197	0.5466668	6.830104	0.4036761	8.163378	0.2836698	1.503805	19.78884	0
ENSG00000165282	0.05347025	0.9890473	0	0	0	5.876704	0	2.567637	1.604417	38.8227
ENSG00000145337	22.83491	0	0	2.884186	0.5523294	4.313639	0.1192077	0	0.1232905	0
ENSG00000128268	0.1337855	2.678618	15.38105	0.5460777	0.09163879	1.024799	18.67553	0	0.09394977	17.6756
ENSG00000140534	0.1143339	15.51736	0	1.654886	6.203745	0	9.879242	3.584836	0	0.1343701
ENSG00000155256	0.467049	3.093314	2.400359	0.3326466	3.470729	0	21.39529	0	12.14353	27.78053
ENSG00000166411	0.09683807	0	0	0	14.76365	0	2.410969	3.217363	0.08652042	0.1320321
ENSG00000109618	0	1.810724	0.7200887	0	1.079388	2.131337	3.29689	0	0.4478469	1.569619
ENSG00000164136	0.228833	0	0	0.2581778	0	14.67433	0	6.099891	0	2.530514
ENSG00000165195	0	0	6.296118	1.249773	0.6744218	14.84575	0.6637019	1.112718	0.1090253	0
ENSG00000106605	0	1.235295	1.015907	0	14382.5	0.3322562	72.49612	3.866931	0.6027819	0.08572552
ENSG00000148358	0	0	15.08992	37.11103	0.03896736	0.5346773	0	6.278807	0.04794162	0
ENSG00000138035	0.2830577	0.09226687	0	178.8637	1.632242	1.274573	0.3034111	35.76278	28.18994	0
ENSG00000105948	1.134639	0	0	0.1328591	6.643752	100.3752	0	0.2201517	0	0
ENSG00000115207	36.61787	0.03455987	0	0	0	0	0	3.649578	2.752666	0.03943925
ENSG00000103540	0.6777115	0	1.301812	0	0	0.419172	0.1407049	0	0	0.592635
ENSG00000141101	0	0.02977972	3.988483	0	2.21041	0	0.6436708	0	0.06890181	4.613926
ENSG00000203859	1.99101	0	25.59316	117.1384	0.3865748	0	0.7731381	0	0.3190858	4.93828
ENSG00000135521	0	0.321872	12.89207	1.693173	0	0.03648594	0.1348199	0.7945846	0	0
ENSG00000122728	0	71.62961	3.156044	0.7657596	0.8181469	0.774626	2.692631	0.08666011	0.2780347	78.18308
ENSG00000110917	0	0.03310921	0	9.73279	0.02518313	0	3.812986	0	0	17.7486
ENSG00000103429	0	0	0.7290764	0.5275825	0.09073904	1.611002	0.1227732	9.926758	2.608701	0
ENSG00000103876	0	0	1.125751	0.02408708	0.1889717	0	0.5315438	2.02548	0.2334591	0
ENSG00000241878	0	0	0	0.4650707	1.424263	0	0.04429744	22.62018	6.351064	0.1367978
ENSG00000100104	0	2.376335	0.5371464	0	0	0	1.196805	0	9.137643	0.08067075
ENSG00000167925	46.80337	104.6753	0	5.850562	0	0	0.05562475	0	134.5386	0
ENSG00000180891	0	2.508761	3.19058	0	0	0	0	0	0.116065	3.324858
ENSG00000140104	0.1076066	26.84973	0	0	0	145.6942	0.4065571	0	1.153768	0
ENSG00000164953	0	5.349725	0	46.52192	5.229956	7.437693	0.6214157	0	0.06021097	0
ENSG00000175097	0	0	0	0	0.5134128	0	0	0	0	6.461243
ENSG00000184432	0	12.0115	16.88807	1.19344	31.77891	1.069203	8.638592	0.1725021	0	19.08091
ENSG00000174059	0.4206428	0	0.501292	1.681636	1.031712	0.1914757	0	2.127056	0.2812154	12.7423
ENSG00000169609	0	0	0	2.521412	0.057271	2.390343	1.617116	2.155532	0	2.017177
ENSG00000114529	0	0	0.3574767	0.08199918	0.8197946	9.906043	0	177.5098	12.10643	0.8985794
ENSG00000164172	4.482268	0.2964895	0	0.8764211	0	0	0	3.184785	0	0
ENSG00000204923	1.061548	3.056096	2.959466	0	8.37936	4.889516	1.844861	0.4612268	0	0
ENSG00000144231	7.142247	0	7.524964	1.444256	3.284309	0.06582587	0	2.509275	0.1087176	0
ENSG00000100583	0	0	0	0	0.03565836	5.913825	0	10.8112	0	0.2317477
ENSG00000166451	0	60.65548	0.7402984	0	0	0	13.91965	5.314993	0	0
ENSG00000172009	0	10.039	2.400779	0.77729	0.1184554	0	1.345398	0.09901663	0	2.523438
ENSG00000099797	0.07950069	22.09761	0	19.24688	0.07467769	27.90343	0	4.592032	0	0
ENSG00000159131	0.2678049	0	0	0.09756694	50.63797	1.234267	0	0	0	0
ENSG00000121897	6.541481	0	30.9752	0	0.3172192	1.924134	0	0	0	0
ENSG00000132300	85.98249	0	1.095802	0	0	20.88905	11.92656	0.09957055	0	0
ENSG00000038532	0	0.7904041	0	1.368516	12.62674	0	67.45527	2.480019	0	0
ENSG00000198888	0	0.4813385	10.72156	0	6.785275	2.840127	0	0	0.07605561	0
ENSG00000139131	0	2.36091	0.04479075	0	0	10.26233	216.4924	0	0.2222582	0
ENSG00000169184	0.02649788	0	0	43.42067	0	4.434212	0	0	0	0.9986573
ENSG00000133678	0	0	1.707414	3.885751	0	0.8729446	58.40005	0	2.699655	0
ENSG00000165164	0	1.338596	0	0	0	5.654677	0.06927582	0	0	0
ENSG00000123096	0	0	0	0.7250355	0.06155169	18.06724	0.2191865	0.1640261	0	2.780578
ENSG00000175221	0.6057091	4.665957	1.045618	0	2.817131	0	0.4848078	0	76.18322	5.466541
ENSG00000119125	0	15.24908	0	0	0.3603443	0	0	0	1.331876	0.8646842
ENSG00000114354	0	3.239763	0	0	0.4374279	0	0.582851	7.147307	0.4480389	1.051892
ENSG00000127415	4.079385	1.730579	0	0	0.3016058	0	0	0	0	0.9505399
ENSG00000172775	23.36076	0.5615014	0.2185937	0.201414	0.5545597	18.32003	1.963097	0.05698936	0	25.12642
ENSG00000164366	0.1769275	0	5.925439	0	0	0	0.02484872	0	0	0.04780472
ENSG00000012048	0.2541466	0	0	0	0.2931027	0	0.1738985	0	0	2.448386
ENSG00000164815	0	0	0.6869265	0	0	25.9703	0	0	10.70158	0.2078538
ENSG00000189058	0	0	7.162875	0.4345937	0	0	4.248485	236.9649	26.4676	5.382966
ENSG00000151023	0	0.8941022	0	0	0	0.1376182	0.5098198	0	1.9008	0.2608957
ENSG00000156639	2.528538	1.113438	4.120947	0	1.86368	0.07924745	0	8.779772	0	12.86531
ENSG00000132773	2.46085	12.57896	0	0	3.339349	0.167298	114.5449	0	0	6.57633
ENSG00000159166	0.05291018	0	0.1470824	6.324012	20.16877	0.2280085	0.200276	0.07817771	0.1623637	0
ENSG00000198746	0	0.0306902	0.1098784	0	0	6.29122	0	0	0.4765164	0
ENSG00000127774	0	0	0	0.4357102	0	0	0.2897505	0.4651644	9.730177	0
ENSG00000182154	0	0.05904089	0	0.05724309	0.03695575	0	5.485987	4.899384	8.261264	1.371863
ENSG00000103194	0.7186716	0.1135605	4.042624	0.8483021	0.728562	0	0	0.1274195	1.266266	6.102492
ENSG00000148297	0	1.690377	2.785393	0	0.04789402	0.909657	0.08141697	0.04484233	0.293257	0.02655136
ENSG00000135211	3.212737	0.8857318	0.2671864	23.10358	0	18.82441	2.030042	0	0	0
ENSG00000165868	2.791891	0.2457946	0	2.573695	2.365643	0	0	0	0	0.9519786
ENSG00000174748	5.963759	0	15.84607	0	0.1287442	0.02948277	0.05585382	2.396105	8.341305	0.316308
ENSG00000135482	0	0.1646525	16.84193	0.3421116	0	0.5023019	0.1282815	1.925476	0	0
ENSG00000206611	0.1392041	0.5010932	0	2.51189	0	0	0	34.21503	0.1470824	0.02622176
ENSG00000070269	0	14.11196	0	0	0	3.686022	0	0.2890167	0.03760034	0
ENSG00000188389	29.98426	0	1.799262	0	4.204778	0	0.7437727	1.826544	0	0
ENSG00000188833	0	0	0.308903	0.7582449	19.75281	6.163547	0.854974	104.3152	0	0
ENSG00000144827	0	0.5386201	0	2.974219	0	0	0.2997305	0.3853468	13.89183	1.783001
ENSG00000187118	2.305136	30.36849	0.2405725	5.075216	15.73489	0	1.210631	0.375702	0	0
ENSG00000106537	0	5.566016	2.522286	0	34.05741	0	0	0	0	0.2028228
ENSG00000162520	1.465481	21.65044	0.4275355	10.94162	0	10.59938	0	0	6.625771	43.33622
ENSG00000162460	0	0	0.2106834	0	0.9712235	0	0	3.877482	12.32924	1.206278
ENSG00000178965	0	0.03720098	8.840608	0.3304391	0	8.167376	0	0.716764	0.0765285	0
ENSG00000198130	0.1154863	1.910246	38.71509	21.57145	0	0	0	0.09740281	0.0321524	3.532076
ENSG00000140374	22.51108	0	0	0.1213898	0.09740281	3.037499	0.5219921	3.76357	0	0
ENSG00000145826	0.1148523	0.2827868	0.004290429	8.626446	0.2501764	0.05790933	0.01223139	0	15.44992	1.231121
ENSG00000122033	0.004497041	36.77543	31.04925	0.416939	0	0	0.02580829	0	0.001547117	0.1213898
ENSG00000183011	2.267922	0	5.758146	0.02644676	0.09382218	0	26.054	1.651101	0.001747126	1.707414
ENSG00000129197	5.27895	8.381146	0	0	0	0	0	0.2682951	0.3225585	0
ENSG00000173418	0	0	0.003598485	3.066687	0.3998281	4.060706	0.01206379	0.01199301	0.7732812	0
ENSG00000165733	1.436965	0.7760988	0.7366391	5.4051	0	1.079676	15.2654	0.9769922	0	7.555519
ENSG00000121579	0	0.3922406	5.826085	0.01536535	0.2307845	0.03474275	0.8887851	0.08659793	0	4.74485
ENSG00000128342	11.22334	4.108799	0	0	0.5380838	1.033182	0	17.02221	0.01192597	0.04571636
ENSG00000101639	3.147351	1.349454	0.02559529	0	0.1279422	0	0.004204452	0	0	0.003142227
ENSG00000165084	0	0.1874017	0	6.487537	0	42.72089	20.94414	0	0.008720281	0.5077099
ENSG00000091483	0.0169219	0.9850309	0.002140845	3.412179	0	22.42389	0.8850973	0	0.02561338	12.4116
ENSG00000196932	0.003525046	0	0	0	0	0	0	50.07845	0.1985685	19.81419
ENSG00000135537	0	0.1276359	16.42609	0.01405731	0	175.5079	1.761175	0.1363637	0.01052297	5.442483
ENSG00000150787	46.30048	14.19949	13.2256	0.8556192	0	0.3114003	0.5714191	5.54409	0.005656748	0
ENSG00000115128	0	0	12.64635	0.01701819	0.1942876	0	10.28548	0.01819303	35.91712	0.01213879
ENSG00000174371	18.26231	0.429474	16.93548	0	29.80927	0.0129456	0	0.5121716	2.220973	0
ENSG00000008838	1.394566	0.05779379	0.01786489	0.1446204	48.30806	8.18984	0.04403921	2.132454	20.21642	4.470695
ENSG00000163933	0	0.7149576	0.003726021	5.549945	0.06388932	0.5440815	0.2254245	0.04889782	117.4122	21.52084
ENSG00000110104	1.442033	0.02161867	1.133372	0	0.2607404	0	20.63734	24.02195	0.01134354	8.579155
ENSG00000075188	0	0.5365516	7.099017	0	0	1.049585	0	0.2884791	0.244666	0.8119786
ENSG00000159625	9.346794	0.6103637	0	54.04088	0	0.3010045	51.42746	0	1.15885	18.00049
ENSG00000147133	0.3373162	0.09868056	0	0	1.904177	0	0	0.01857321	0.09658305	1.358861
ENSG00000033050	8.167376	0.2281319	0	0	0.2661195	0.586465	0	0	6.665513	0
ENSG00000099991	3.455636	0.00483871	49.26613	0	0.2326695	17.79575	0.04909843	0	0.7162215	0
