GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSGALG00000007585	0.008383757	22.49064	0.008383757	91.23076	10.55169	1.302205	4.196465	0.008383757	1.06389	0.3492132
ENSGALG00000001555	1.839517	0.2183786	16.54337	0.008383757	8.138693	0.008383757	4.828723	0.008383757	24.82689	9.475458
ENSGALG00000015794	11.14477	1.533927	0.008383757	3.905855	27.90314	2120.432	1.747362	3.529802	0.2909302	0.2786769
ENSGALG00000015936	5.875343	9.528823	1.133659	0.008383757	71.51016	16.37848	0.008383757	3.827086	19.26558	6.80322
ENSGALG00000009374	0.009664099	0.7951525	0.009664099	0.9443955	5.735802	1.505853	10.08086	0.009664099	5.605498	4.854124
ENSGALG00000004055	5.224586	207.8571	0.5965783	27.99806	0.009664099	0.8901043	4.045651	3.133645	1.532228	13.40081
ENSGALG00000005367	0.1934942	19.38242	7.921692	0.009664099	0.009664099	3.072201	0.009664099	0.009664099	0.009664099	16.38988
ENSGALG00000002873	51.69897	2.947034	0.009664099	67.08908	0.009664099	1.835852	1.102244	1.03009	13.83558	0.009664099
ENSGALG00000008330	0.009664099	28.44098	2.269967	1.434908	11.67591	0.009664099	0.298198	4.387844	6.804778	4.292198
ENSGALG00000014826	0.009664099	4.985912	1.430957	0.009664099	0.3437661	15.59674	2.155078	19.64744	8.501529	0.009664099
ENSGALG00000001744	7.181554	0.009664099	13.81391	24.44529	0.4657761	15.26597	15.95129	0.009664099	2.533417	16.41219
ENSGALG00000009868	0.009664099	111.8659	0.4849842	0.3611382	0.009664099	13.9495	36.3476	0.009664099	14.26558	6.545708
ENSGALG00000007531	14.39439	7.533065	0.009664099	0.7055006	8.169291	12.14044	0.1633816	0.009664099	0.009664099	0.009664099
ENSGALG00000015372	0.009664099	0.2303552	2.386199	3.186112	3.200997	2.043996	0.009664099	2.843367	2.046016	0.009664099
ENSGALG00000008990	4.261788	0.009664099	0.5202566	62.96942	0.009664099	0.009664099	3.217427	12.11734	0.009664099	32.45089
ENSGALG00000000540	4.604062	0.4407419	5.714454	0.009664099	0.7381435	258.8346	0.009664099	2.949564	0.009664099	29.60392
ENSGALG00000006465	13.32823	8.963946	9.669889	0.009664099	9.415648	12.10026	5.546934	1.435198	0.009664099	0.009664099
ENSGALG00000001500	1.527367	11.90185	6.143862	0.2433053	0.2191137	0.1565749	1.914558	39.90081	1.159209	19.29555
ENSGALG00000010813	7.157211	2.02815	0.009664099	12.42514	10.69331	11.44295	0.009664099	6.378441	0.009664099	4.980466
ENSGALG00000008066	22.0576	0.009664099	0.1693841	3.556481	12.34631	0.009664099	14.18901	2.26698	0.009664099	22.65698
ENSGALG00000010399	0.009664099	4.961995	2.335376	0.009664099	8.851183	3.632708	0.7011599	5.66997	0.9403872	1.826546
ENSGALG00000022789	0.009664099	6.442328	0.009664099	0.6029867	193.6154	2.063731	10.44972	2.128822	3.305419	0.009664099
ENSGALG00000001632	19.10207	3.295153	31.79418	15.55447	1.876629	4.256134	29.94019	6.229915	1.107475	0.009664099
ENSGALG00000018312	13.38992	7.241141	0.009664099	25.1386	1.971904	2.394426	29.2678	0.009664099	0.009664099	0.009664099
ENSGALG00000013107	0.584854	0.009664099	7.671814	0.009664099	7.416299	0.009664099	0.2793183	3.262041	0.3579228	9.28271
ENSGALG00000010976	3.23536	0.009664099	8.090994	3.595201	21.27924	0.009664099	10.21217	19.0622	2.00957	0.009664099
ENSGALG00000001719	0.166027	11.79583	21.56776	54.11777	8.28785	4.154007	0.7669191	0.4643569	0.009664099	0.009664099
ENSGALG00000017312	0.009664099	19.14482	0.009664099	206.8527	12.00775	8.93225	0.1887087	9.822502	12.44993	0.7156474
ENSGALG00000004932	58.17497	6.705071	15.27508	5.71565	0.009664099	2.693522	13.11991	5.931619	3.479378	0.009664099
ENSGALG00000008996	0.009664099	0.009664099	4.921667	0.297484	0.3852761	0.009664099	0.3060303	0.009664099	0.009664099	1.785276
ENSGALG00000002943	7.232753	4.649617	476.9677	0.009664099	0.2859047	7.450347	0.009664099	0.009664099	13.1917	1.491022
ENSGALG00000013510	320.1733	3.280599	17.19823	1.28592	1.650333	1.769575	9.724078	0.009664099	4.687852	10.48918
ENSGALG00000001998	0.1739611	0.885199	190.5538	16.01063	0.009664099	2.112876	604.9672	0.009664099	1.996951	0.009664099
ENSGALG00000003775	6.099769	19.96145	3.658887	11.63316	0.009664099	70.75805	17.01975	0.009664099	0.8454255	10.239
ENSGALG00000002878	2.196638	31.00731	1.083658	0.009664099	0.009664099	2.029853	0.496334	0.009664099	0.5151486	16.26
ENSGALG00000002577	6.799727	57.14582	1.754357	21.97047	0.009664099	0.009664099	0.009664099	4.172708	1.565017	1.086789
ENSGALG00000005252	10.35684	0.009664099	1.185677	6.693062	1.195297	200.6564	1.523976	9.472184	0.4864325	28.55901
ENSGALG00000004823	73.93333	30.79317	0.009664099	6.60263	8.340347	7.070566	0.009664099	4.650868	3.041836	3.442909
ENSGALG00000015273	0.009664099	0.009664099	4.519508	0.8032049	17.27718	1.340977	2.339585	14.10122	3.010907	0.8988815
ENSGALG00000013354	0.009664099	4.465459	0.2526047	61.35102	0.009664099	0.009664099	12.39284	19.70474	33.57845	8.28912
ENSGALG00000001327	7.055524	0.009664099	51.02293	3.375193	12.68474	11.02518	0.009664099	0.009664099	0.2277665	0.009664099
ENSGALG00000004350	3.571223	23.66139	114.7829	0.242644	3.264687	6.849321	0.009664099	0.009664099	23.37758	25.19745
ENSGALG00000012993	0.009664099	0.009664099	0.009664099	2.533775	6.747124	0.009664099	0.3216361	0.7216943	0.009664099	13.47023
ENSGALG00000024507	39.61301	0.3204265	8.302055	3.364965	3.504012	8.791149	2.799179	4.366669	8.632121	0.009664099
ENSGALG00000003467	0.009664099	0.009664099	0.009664099	0.375307	13.12455	107.1803	0.009664099	0.009664099	0.4118107	0.009664099
ENSGALG00000013863	0.009664099	273.9758	1.070041	29.45639	0.009664099	15.8916	624.5832	0.009664099	76.33724	24.76615
ENSGALG00000001490	192.509	0.009664099	9.760867	1.151135	2.502255	0.009664099	21.79129	0.009664099	7.678856	10.16741
ENSGALG00000007168	6.523081	10.83433	0.009664099	3.589407	9.650748	11.47228	4.485694	23.64311	0.2677654	2.856077
ENSGALG00000007389	0.009664099	0.009664099	12.56642	11.37702	9.94814	0.009664099	6.649951	0.009664099	42.53305	7.505949
ENSGALG00000014942	2.280713	0.009664099	1.961564	30.88709	21.6312	9.632991	1.581687	2.49597	1.070041	0.009664099
ENSGALG00000001363	20.42323	84.03649	8.005675	0.2719496	0.009664099	0.009664099	0.512435	1.071036	3.563759	0.7488871
ENSGALG00000021027	0.009664099	6.370036	5.472708	9.610748	13.00107	0.009664099	382.1587	7.883136	0.009664099	0.009664099
ENSGALG00000012275	1.59771	0.009664099	301.9343	0.3033659	7.812561	0.009664099	0.3811452	30.50126	0.009664099	0.7762822
ENSGALG00000015209	4.682904	0.8763639	0.009664099	4.07692	8.980857	18.3251	12.07281	1.45075	50.88849	29.00113
ENSGALG00000010593	19.09131	0.9862118	128.3727	0.009664099	20.37435	0.009664099	0.009664099	0.1698225	11.13885	0.4616771
ENSGALG00000001612	0.7016012	38.58041	2.678493	1817.654	0.8858851	0.009664099	4.993068	0.9866397	1.596073	1.295976
ENSGALG00000010104	2.485199	2.627349	28.88601	4.718213	9.928898	270.5871	0.009664099	0.5231087	0.2650423	1.437562
ENSGALG00000016995	17.48292	12.16728	8.155911	1.277106	51.67843	724.0785	0.6355836	0.7708817	0.886945	0.009664099
ENSGALG00000009800	3.58823	0.009664099	7.628002	0.4635361	0.2594545	0.1707014	9.089454	12.84635	0.009664099	2.469
ENSGALG00000004469	0.2290325	77.13273	67.32967	3.009098	24.11136	90.29148	0.6664656	0.6659076	46.70814	0.009664099
ENSGALG00000012837	4.004431	16.38408	6.694808	3.89651	1.064887	56.36485	5.527563	1.781124	2.926339	11.04098
ENSGALG00000008847	5.802662	0.009664099	0.009664099	26.11343	11.12419	2.001266	9.897506	1.154898	0.009664099	11.4645
ENSGALG00000006963	4.546076	0.009664099	0.009664099	0.2369724	39.64747	14.89184	4.207027	0.009664099	17.93151	3.321901
ENSGALG00000022819	0.009664099	2.240263	1.397608	2.177445	5.566679	4.851772	6.751145	2.015909	0.009664099	13.21123
ENSGALG00000015180	0.009664099	0.009664099	0.009664099	18.50834	0.6783636	0.8621125	1.305825	179.2644	2.076482	0.009664099
ENSGALG00000005084	32.6275	0.009664099	9.090649	0.009664099	34.24384	4.850249	0.8464345	4.965697	0.009664099	0.8617819
ENSGALG00000018336	0.009664099	0.009664099	0.3737552	28.9792	1.344425	0.1843229	5.516549	0.6431628	0.009664099	23.10667
ENSGALG00000012388	0.009664099	4.866048	0.9217318	0.009664099	36.312	466.3381	46.52864	0.009664099	0.009664099	1.482011
ENSGALG00000023988	0.1870837	0.009664099	17.3503	4.17815	0.4274259	35.42751	0.009664099	4.424626	3.554168	0.7188549
ENSGALG00000014439	0.3793582	0.009664099	2.40365	4.490571	1.342768	0.009664099	0.009664099	2.967821	0.009664099	0.009664099
ENSGALG00000001037	6.4588	2.610513	0.009664099	8.371172	0.2308971	1.790618	4.456017	0.009664099	0.009664099	0.009664099
ENSGALG00000000905	9.693011	16.21136	0.009664099	0.8603261	2.451729	0.009664099	8.11583	0.009664099	3.908021	0.009664099
ENSGALG00000013824	12.87366	23.20295	0.2390706	12.72222	0.009664099	120.525	3.155654	0.7648521	2.997209	13.76196
ENSGALG00000025205	19.63439	1.423523	0.2338944	0.009664099	0.009664099	6.468966	0.009664099	11.64401	0.009664099	13.88729
ENSGALG00000007977	1.598474	0.009664099	0.009664099	2.680394	0.3971261	0.009664099	4.511602	0.009664099	0.009664099	16.75868
ENSGALG00000002151	0.7880279	0.009664099	242.7257	0.009664099	572.9341	0.009664099	17.74828	28.32488	19.87061	16.14401
ENSGALG00000015330	6.999033	8.386791	12.62828	32.69966	10.33225	12.31188	0.009664099	21.95631	0.009664099	4.296359
ENSGALG00000001378	3.944131	1.471714	8.305338	13.23694	0.009664099	9.003959	5.753456	6.521443	39.03487	5.607699
ENSGALG00000014906	4.766401	90.1966	0.009664099	1.970961	6.01439	0.1958866	7.453868	13.36109	0.009664099	0.009664099
ENSGALG00000009441	0.009664099	3.202033	5.015716	2.803482	18.80789	13.59349	1.439898	2.331136	2.182944	0.009664099
ENSGALG00000005645	5.274478	13.34521	0.009664099	0.6148912	9.410439	0.009664099	0.5076139	0.009664099	0.009664099	29.96824
ENSGALG00000019145	0.009664099	20.29436	3.316769	25.87873	0.009664099	2.39639	0.009664099	1.099475	0.009664099	7.244179
ENSGALG00000019524	0.009664099	0.635974	10.87525	3.900036	0.2320164	3.339946	0.009664099	0.8479927	0.009664099	1.712835
ENSGALG00000024480	0.7768058	68.56771	0.009664099	2.670081	95.43847	4.540749	0.009664099	1.403005	0.009664099	14.62943
ENSGALG00000010301	0.7342757	24.82689	0.009664099	43.87924	0.4423042	3.769177	30.32226	12.26354	645.801	6.607386
ENSGALG00000004173	14.19262	8.066561	18.96215	0.009664099	2.574574	4.237873	2.157897	36.5415	9.369579	25.26591
ENSGALG00000005559	36.44621	0.3659223	11.58867	0.009664099	7.12554	0.009664099	0.009664099	15.42906	1.116482	0.009664099
ENSGALG00000001426	1.611358	0.7899018	20.17726	6.983326	2.978332	0.009664099	14.47425	0.009664099	1663.064	25.17659
ENSGALG00000009967	18.62019	7.654191	71.08407	8.297548	7.001967	0.009664099	15.22291	1.241335	0.009664099	0.3186122
ENSGALG00000016437	0.009664099	6.000647	8.181039	2.960484	0.1992398	3.113301	0.009664099	6.609921	0.1968853	22.53766
ENSGALG00000012333	6.902138	22.00217	0.009664099	2.749557	0.009664099	0.009664099	0.009664099	0.293336	28.52151	76.88862
ENSGALG00000015649	8.681045	4.120828	0.1681034	0.009664099	10.80703	53.59248	0.009664099	0.009664099	173.8048	4.091152
ENSGALG00000015038	0.5559902	0.2681963	0.009664099	0.640644	13.42424	17.05895	3.762074	90.05168	0.7829949	42.61673
ENSGALG00000003687	0.009664099	56.29987	0.7954746	0.288752	0.6926361	9.642115	1.116092	0.009664099	0.614016	5.663546
ENSGALG00000002250	5.219525	0.009664099	1.582836	3.016089	0.009664099	0.009664099	35.29702	0.009664099	2.741648	3.345529
ENSGALG00000004940	5.135462	3.138291	0.1938918	5.426393	0.009664099	0.009664099	2.244684	9.566049	4.900908	9.797643
ENSGALG00000002706	27.90314	7.693689	0.8778298	0.009664099	0.009664099	3.473405	4.289352	1.827133	4.52327	0.009664099
ENSGALG00000009835	0.009664099	3.245918	0.9952438	0.009664099	23.41152	0.009664099	0.009664099	0.009664099	0.2919434	1.500721
ENSGALG00000013173	1.820741	1.368984	0.009664099	0.9889197	58.54567	14.52922	2.858396	1.921399	10.6373	50.80956
ENSGALG00000008035	28.41882	14.38852	0.009664099	18.10496	6.181348	3.578419	0.009664099	10.88301	4.840661	21.42948
ENSGALG00000019420	5.285903	5.801042	3.487307	10.48082	1.547769	2.914658	31.78036	5.431347	38.6658	13.49417
ENSGALG00000007835	0.544466	0.009664099	1.725539	11.58545	0.009664099	0.009664099	0.009664099	0.009664099	0.009664099	0.009664099
ENSGALG00000016449	0.009664099	1.778832	80.01481	15.61677	3.831581	10.65449	5.883821	1.369555	6.008874	0.5903015
ENSGALG00000016609	6.975828	11.28542	9.418373	4.466319	0.009664099	30.94645	0.009664099	9.528823	22.37681	8.062368
ENSGALG00000010444	39.5124	0.009664099	0.3761763	0.009664099	0.7507536	4.844746	18.67433	4.575949	0.5682619	2.019063
ENSGALG00000001219	0.009664099	0.009664099	0.009664099	10.40282	4.58522	0.4640289	3.467476	3.551353	0.4436056	0.2345466
ENSGALG00000006937	9.464581	0.009664099	0.009664099	73.4952	2.404488	34.77017	37.62205	0.009664099	1.08291	0.4552996
ENSGALG00000011364	5.538745	15.3396	0.3441908	10.53199	4.016615	49.664	6.542452	0.1948643	2.536721	22.26501
ENSGALG00000011940	21.98375	0.9690598	0.009664099	70.69934	0.009664099	213.174	4.890404	5.505469	0.009664099	3.185202
ENSGALG00000003652	16.15391	5.722369	93.67683	10.35503	0.009664099	26.69738	4.825711	14.09297	1.409416	13.28086
ENSGALG00000002273	0.009664099	0.3840655	0.2300502	11.03159	1.990688	0.2312038	26.1016	26235.93	0.009664099	0.009664099
ENSGALG00000010021	3.448104	17.64462	7.60146	19.15159	6.118783	8.733122	42.40945	20.22466	2.125693	0.009664099
ENSGALG00000004410	3.931986	0.009664099	15.14704	6.045167	1.792619	12.48351	20.94762	0.8835598	7.023701	12.15102
ENSGALG00000017076	3.277747	23.91834	0.009664099	82.81132	0.009664099	18.45863	19.82147	0.5918538	1.143577	1.821231
ENSGALG00000014234	19.8883	0.009664099	115.5348	22.55724	0.4596157	49.73396	6.177087	0.5001186	9.627137	11.1273
ENSGALG00000012282	0.009664099	0.1842199	10177.55	11.54788	10.1709	31.31664	0.009664099	5.486531	4.30722	0.009664099
ENSGALG00000015543	8.652008	0.2648789	4.467884	0.616572	0.8573407	0.1538531	13.75938	5.215793	0.009664099	1.112571
ENSGALG00000009596	0.009664099	0.009664099	5.411176	1.123029	3.508929	5.070321	17.32973	2.998541	11.88324	0.8368215
ENSGALG00000017042	24.88311	31.55598	0.1743578	6.628038	3.789245	8.230063	1.03628	9.256354	0.009664099	25.12542
ENSGALG00000011810	1.769006	0.009664099	0.6032644	22.89367	2.613061	0.5649246	3.253426	181.6317	5.611267	2.368742
ENSGALG00000005390	0.009664099	1.923753	3.129593	3.9857	19.61732	10.76392	6.333525	0.9603106	0.16555	2.445155
ENSGALG00000001409	0.009664099	9.534228	0.1796036	2.510601	10.22384	6.666865	0.009664099	11.49479	0.009664099	2.170773
ENSGALG00000010164	0.2985548	0.8540897	0.6447838	0.009664099	0.009664099	4.207951	0.009664099	23.25233	0.009664099	162.6491
ENSGALG00000011690	0.009664099	0.009664099	28.27922	16.61074	0.009664099	0.009664099	1.762973	0.4064228	9.842908	1.497764
ENSGALG00000010232	27.46942	14.13907	2.013022	0.009664099	2.552355	17.24678	6.323438	2.567455	7.237268	0.009664099
ENSGALG00000001864	0.009664099	0.4795964	0.8705359	0.009664099	7.606747	0.009664099	2.922754	4.926218	0.9728273	60.51552
ENSGALG00000003405	3.374437	4.390059	0.009664099	3638.631	6.149653	0.009664099	9.78879	0.009664099	0.1889232	2.247063
ENSGALG00000010053	5.179765	0.1936197	3.41406	27.65215	3.196011	4.133989	0.009664099	1.699587	193.2696	2.586759
ENSGALG00000023650	0.009664099	14.9174	0.5622073	15.87282	0.4336317	44.0243	104.0055	1.34508	1.548472	3.69669
ENSGALG00000008438	3.36993	6.496886	0.1954497	0.009664099	2.932592	1.357703	0.5578372	10.81644	0.009664099	3.019262
ENSGALG00000012659	13.86932	43.79053	0.6177659	7.668937	1.232675	0.009664099	10.99563	19.21604	4.733829	13.7174
ENSGALG00000010252	0.009664099	0.009664099	1.673228	0.8405409	7.540373	3.591103	31.91202	3.025213	5.835317	3.434104
ENSGALG00000011661	8.395743	20.36421	0.3495588	0.009664099	10.80076	6.48956	0.324628	0.2633955	6.231302	9.519198
ENSGALG00000011770	16.27326	11.05794	2.301092	0.009664099	7.95867	6.108179	16.4212	0.009664099	23.97822	0.1921482
ENSGALG00000008806	4.215546	0.009664099	0.009664099	0.009664099	25.33916	3.214997	0.009664099	5.458814	0.2268756	0.3746655
ENSGALG00000005411	14.60333	0.009664099	139.8876	7.272134	20.23644	0.4972236	27.48632	0.2884291	10.16578	0.3863259
ENSGALG00000000033	53.46705	8.498185	1.122048	7.901805	5.96681	4.637033	0.009664099	1.503068	4.824666	3.749505
ENSGALG00000010337	0.8697228	0.7026071	0.009664099	13.54177	22.76951	17.09887	1.188839	3.130234	2.715432	0.009664099
ENSGALG00000005571	9.307685	8.479599	25.42136	0.352943	4.703614	9.042858	0.009664099	0.009664099	6.933092	103.6049
ENSGALG00000012556	0.009664099	6.807902	0.582301	2.35534	5.119573	7.01902	0.009664099	1.7396	0.009664099	10.02076
ENSGALG00000016047	4.425607	0.009664099	8.095339	10.046	2.721785	1.148882	0.5086215	45.61139	3.817007	10.78753
ENSGALG00000010526	2.862549	1.02865	6.701567	9.631064	0.009664099	0.3221963	0.009664099	5.442715	105.3387	0.2971312
ENSGALG00000015349	31.03939	0.009664099	0.009664099	1.655639	0.2313592	205.9272	0.009664099	0.009664099	0.009664099	25.27739
ENSGALG00000013395	4.023542	0.3434689	0.7151264	7.906255	187.7816	1.468846	0.009664099	1.866639	10.691	9.339763
ENSGALG00000005395	18.72531	15.01683	9.778049	0.4709449	91.66691	34.90398	0.009664099	22.07646	61.76819	6.338609
ENSGALG00000020164	0.009664099	27.72388	8.76398	0.4152511	2.390422	18.58324	0.2429175	0.009664099	3.721846	3.624973
ENSGALG00000015342	4.163941	9.595929	11.21103	20.89788	40.49806	6.737198	20.01195	0.009664099	4.365631	0.009664099
ENSGALG00000009547	0.009664099	119.3231	5.247777	47.67627	26.05119	13.57018	0.009664099	3.023988	5.986317	24.60165
ENSGALG00000003259	63.40421	8.565028	3.040657	1.138549	0.009664099	0.2033607	4.513063	8.033416	4.880574	0.2126532
ENSGALG00000003897	0.7469508	11.67324	46.06545	7.047964	14.18397	0.009664099	21.18657	13.51079	0.009664099	17.07121
ENSGALG00000007887	7.151738	0.7996947	3.355734	1.918623	0.009664099	5.407439	0.009664099	0.3678351	0.009664099	26.57252
ENSGALG00000000146	1.894993	16.72234	0.009664099	33.79797	14.93123	1.686483	6.905712	9.237419	0.6245389	8.628382
ENSGALG00000007907	12.88106	10.71739	0.009664099	20.65068	0.009664099	28.79644	12.53095	115.4518	47.18683	4.893451
ENSGALG00000020840	22.2154	5.24172	2.920581	15.12391	24.15249	4.937187	6.305808	0.009664099	23.20965	36.8234
ENSGALG00000001223	13.34141	19.68397	0.1803568	0.009664099	0.2138564	0.009664099	0.009664099	54.9177	3.44018	0.009664099
ENSGALG00000016007	7.574176	6.367275	1.205015	4.709226	0.8567933	1.106367	4.560145	0.009664099	0.009664099	2.220756
ENSGALG00000016331	0.009664099	2.70575	3.086072	2.834834	14.59048	1.706281	27.01629	2.758273	12.35925	6.220904
ENSGALG00000021043	0.1630845	0.1747316	0.009664099	1.088246	16.61957	7.950025	0.009664099	3.39067	5.709724	1.678961
ENSGALG00000014185	0.009664099	7.487641	1.704167	0.009664099	6.813338	0.009664099	5.22202	8.16774	0.3847775	0.009664099
ENSGALG00000001337	12.73502	2.585678	171.7713	5.054232	0.009664099	2.790562	16.64439	5.65415	3.667337	0.009664099
ENSGALG00000006313	1.541364	7.841846	0.009664099	0.009664099	3.145194	33.06373	2.219395	0.8162237	0.1576792	17.82149
ENSGALG00000005619	3.307305	0.009664099	2.630593	0.009664099	0.009664099	0.9160102	5.21439	1.449576	7.886693	1.433515
ENSGALG00000006441	0.009664099	0.009664099	0.273993	16.23332	0.4385725	0.009664099	6.987327	3.848386	0.3564473	57.38489
ENSGALG00000013835	0.009664099	4.842917	0.009664099	0.5978865	1.976567	0.009664099	2.085522	1.321998	0.2163777	15.49939
ENSGALG00000016311	0.009664099	5.050113	1.046977	16.32382	0.009664099	2.400655	5.843246	9.478224	2.96902	5.806707
ENSGALG00000010127	0.7390419	12.15704	0.009664099	3.58554	1.438355	5.866004	3.962054	0.1899816	1.983915	0.009664099
ENSGALG00000008682	7.083207	9.475458	1.163219	0.009664099	0.009664099	0.2777904	4.140587	7.086453	26.28879	22.25998
ENSGALG00000007172	17.02482	3.792333	0.009664099	0.009664099	14.16549	12.67252	0.009664099	0.009664099	2.135149	4.505082
ENSGALG00000005687	0.3320095	1.572135	4.899679	1.235185	0.009664099	0.009664099	5.226041	2.04544	1.210581	2.844136
ENSGALG00000010284	10.05609	1.620865	14.40243	0.009664099	77.93745	7.496074	22.76351	1.927846	5.343504	1.042803
ENSGALG00000016460	0.009664099	0.3918312	8.238735	2.594063	0.009664099	0.3881297	0.009664099	3.013987	0.009664099	0.009664099
ENSGALG00000009829	0.009664099	0.009664099	22.31769	155.843	7.707503	1.587828	0.009664099	0.009664099	3.282278	0.3750363
ENSGALG00000014167	6.555114	1.800325	15.50528	8.538404	0.009664099	6.286753	22.94664	0.009664099	0.009664099	87.16173
ENSGALG00000015121	7.690506	7.301199	52.05184	8.861006	0.8938191	1.081057	4.417689	10.56435	113.615	1.207954
ENSGALG00000014361	3.510048	1.495494	0.009664099	0.009664099	20.07529	19.2297	11.93066	29.89683	1.884455	16.89981
ENSGALG00000004869	3.72926	0.009664099	57.35575	28.77578	11.65949	4.987022	2.164739	0.009664099	19.81545	98.17148
ENSGALG00000010735	0.2246873	9.168984	0.009664099	7.890379	9.429066	18.06225	0.7309355	0.009664099	2.176266	19.97698
ENSGALG00000012640	10.92271	0.009664099	5.24366	42.79387	0.009664099	0.009664099	0.5826355	0.373381	0.009664099	0.8443839
ENSGALG00000006712	3.853444	4.244753	11.16099	5.541964	0.009664099	32.43313	14.46347	2.634582	0.7178128	6.398721
ENSGALG00000010218	0.8565486	29.98492	8.847252	2.308244	24.62121	23.85919	0.6453563	0.009664099	0.009664099	10.12139
ENSGALG00000005385	0.2992375	0.3407284	0.009664099	0.009664099	0.009664099	3.196619	140.5664	0.009664099	111.13	2.869053
ENSGALG00000013765	1.368561	1.494403	10.90299	4.474928	0.009664099	0.2927891	11.13235	0.7658329	3.108385	0.009664099
ENSGALG00000004550	2.193899	26.53469	13.554	3.684028	2.538592	16.52011	4.472505	265.2236	7.974628	47.32613
ENSGALG00000008187	5.323051	0.009664099	4.713807	1.798857	0.009664099	69.45922	0.5570777	2.668718	0.009664099	0.8262165
ENSGALG00000014811	1.096559	3.500474	10.21523	0.009664099	15.02086	29.63007	0.009664099	7.519145	0.009664099	20.13913
ENSGALG00000017808	3.995969	0.7384365	31.36148	3.387882	0.4789463	0.009664099	0.2598094	0.1783363	24.4289	8.6401
ENSGALG00000002969	10.92595	0.5429179	12.82973	8.216199	11.40976	2.758935	0.5296267	5.51492	7.798169	3.875913
ENSGALG00000016949	13.47956	4.626511	2.712146	1.187709	0.009664099	117.6329	195.9266	8.248833	3.838725	0.009664099
ENSGALG00000003498	0.009664099	0.009664099	11.60637	2.114346	14.65269	2.192394	93.84113	6.992551	1.337746	3.77132
ENSGALG00000008254	5.601523	3.536275	16.99898	1.508937	10.48309	17.0513	4.659833	13.78536	0.009664099	0.009664099
ENSGALG00000007832	24.40112	0.009664099	0.6062581	35.90767	0.1791239	8.582866	36.22859	0.009664099	6.394238	0.009664099
ENSGALG00000007370	0.009664099	1.929537	4.124003	72.36857	1.607426	16.73811	0.009664099	0.8965023	3.469035	6.331772
ENSGALG00000013169	14.876	38.16807	2.507461	12.89044	1.327069	1.213567	0.009664099	1.773952	10.39896	1.202319
ENSGALG00000010272	4.443498	2.55819	8.55345	0.009664099	0.4143586	4.189167	0.009664099	0.009664099	10.70154	2.450826
ENSGALG00000003247	1.455936	0.3817577	1.111736	9.244888	0.009664099	0.5748323	10.54438	0.009664099	15.91318	0.009664099
ENSGALG00000005948	0.4056747	13.49631	9.462613	1.51791	3.160741	1.375357	0.009664099	9.095661	1.027243	18.25412
ENSGALG00000002345	7.452313	11.26273	1.483281	35.53616	0.009664099	4.802024	9.160563	0.009664099	0.009664099	7.477263
ENSGALG00000000456	0.838792	10.96957	3.047026	28.062	18.49825	3.378711	0.009664099	41.99894	2.962897	0.009664099
ENSGALG00000014799	3.655478	9.653721	28.99069	1.291252	0.9839895	11.9496	4.115224	14.84252	0.807248	0.009664099
ENSGALG00000006830	0.009664099	38.74876	9.716161	2.163412	47.63348	8.505593	11.10764	0.1901486	28.68218	7.99419
ENSGALG00000015538	0.009664099	18.07671	0.009664099	4.702687	55.09238	51.86311	2.904896	0.009664099	0.009664099	2.072829
ENSGALG00000008574	41.84023	8.59852	0.8641539	2.168333	1.180033	42.58718	3.179754	1.945118	0.009664099	0.009664099
ENSGALG00000018261	25.02699	0.009664099	18.63888	0.009664099	0.009664099	8.46025	171.0656	2.230241	6.76334	5.221031
ENSGALG00000005092	0.8376652	4.08453	13.53094	11.56388	2.657978	4.251609	0.009664099	82.70538	3.882713	26.80016
ENSGALG00000002427	0.009664099	7.925026	41.01545	20.99796	10.32794	2.778435	0.9384839	0.3730851	4.213441	0.009664099
ENSGALG00000015994	0.2032273	3.036597	0.4372725	24.68609	1.517296	0.009664099	2.891332	0.009664099	0.009664099	0.009664099
ENSGALG00000002315	2.977195	0.009664099	8.98692	0.009664099	7.102624	5.798927	0.3299518	1.303092	0.009664099	0.009664099
ENSGALG00000015779	16.65583	3.496578	0.554669	3.69502	0.009664099	7.775706	0.6100834	16.40055	0.009664099	0.494699
ENSGALG00000012452	0.7686926	0.009664099	0.009664099	21.21369	0.009664099	0.750358	0.009664099	0.009664099	0.4234101	0.009664099
ENSGALG00000023942	2.651313	0.1835118	2.819727	0.2761086	0.009664099	2.256631	2.295251	11.78754	23.1449	0.009664099
ENSGALG00000004176	55.69745	46.24049	0.2417889	0.009664099	5.626866	17.77261	0.009664099	0.009664099	0.009664099	1.958928
ENSGALG00000008162	0.009664099	18.97653	0.009664099	18.86612	0.009664099	19.44968	13.75306	0.881108	1.306932	2.257831
ENSGALG00000024411	10.7351	34.87327	0.218677	29.50602	48.02502	12.3244	0.009664099	1.950702	0.009664099	96.58131
ENSGALG00000008579	18.36994	0.009664099	29.92331	0.009664099	0.2444906	15.59147	2.898588	0.009664099	0.009664099	1.144935
ENSGALG00000012369	1.594108	97.73344	1.686117	7.640369	0.4569821	0.2549577	1.527367	0.009664099	3.92234	6.039628
